time,lon,lat,depth,mag
2023-07-07T05:05:18.540000Z,178.1187,51.3207,35.0,2.5
2023-07-07T04:59:15.520000Z,142.3071,40.4044,47.043,4.2
2023-07-07T04:25:08.639000Z,140.0781,-2.4479,22.617,4.9
2023-07-07T04:09:13.197000Z,179.8849,51.538,71.549,3.4
2023-07-07T04:04:53.280000Z,-174.2095,52.3095,4.23,0.86
2023-07-07T03:59:17.055000Z,-179.938,52.0922,198.04,2.6
2023-07-07T03:14:26.507000Z,-179.3497,51.7456,10.0,2.1
2023-07-07T02:51:24.562000Z,159.668,52.4911,49.712,4.4
2023-07-07T02:48:03.927000Z,108.1489,14.854,10.0,4.3
2023-07-07T02:13:44.694000Z,-177.3665,51.4546,24.8,1.7
2023-07-07T01:38:25.750000Z,-166.044167,54.327,26.97,0.79
2023-07-07T00:47:51.330000Z,179.615333,51.887333,16.71,0.36
2023-07-07T00:36:05.690000Z,-166.553167,53.816667,9.07,0.67
2023-07-06T23:40:23.001000Z,124.749,15.0746,10.0,4.5
2023-07-06T21:46:11.825000Z,-166.7006,53.1782,35.0,3.2
2023-07-06T21:41:26.219000Z,-176.0556,51.4879,23.4,1.6
2023-07-06T21:41:13.688000Z,138.4548,9.2474,10.0,4.8
2023-07-06T20:50:27.638000Z,175.0459,51.9865,35.0,3.0
2023-07-06T20:32:44.211000Z,-178.038,51.139,8.3,2.0
2023-07-06T20:24:19.861000Z,-176.0769,52.0561,123.9,1.9
2023-07-06T20:04:01.219000Z,148.9172,-9.5011,10.0,5.0
2023-07-06T19:37:57.054000Z,-176.6029,51.4017,35.0,2.7
2023-07-06T19:32:22.074000Z,-178.0962,51.097,10.9,1.9
2023-07-06T19:28:43.270000Z,-178.07,51.842,4.74,0.61
2023-07-06T18:57:20.790000Z,-165.980167,54.146333,1.63,-0.17
2023-07-06T18:52:25.855000Z,135.6158,7.9948,10.0,4.4
2023-07-06T18:46:55.928000Z,128.6464,-6.0862,284.182,4.1
2023-07-06T18:36:10.953000Z,165.4247,55.8382,20.338,4.3
2023-07-06T18:03:55.442000Z,121.2292,23.1066,15.077,4.3
2023-07-06T17:30:49.530000Z,-166.5682,65.5102,1.2,1.8
2023-07-06T17:13:19.399000Z,129.4318,-7.0119,126.526,5.3
2023-07-06T17:04:17.136000Z,-176.7173,50.7909,7.0,1.9
2023-07-06T16:35:59.443000Z,-178.1218,51.5164,6.8,2.1
2023-07-06T16:16:56.821000Z,-178.4345,51.4385,31.5,1.7
2023-07-06T15:41:28.870000Z,-176.151333,52.074667,13.59,0.18
2023-07-06T15:40:00.116000Z,122.6855,2.1477,10.0,4.6
2023-07-06T15:12:53.826000Z,-178.0822,51.8113,93.6,1.9
2023-07-06T15:09:33.120000Z,177.8161,51.927,5.3,1.9
2023-07-06T14:59:35.337000Z,166.1867,-14.2396,10.0,4.7
2023-07-06T14:01:55.390000Z,-176.157833,52.055167,5.27,0.59
2023-07-06T13:38:07.998000Z,142.8271,24.0486,36.03,4.6
2023-07-06T12:05:09.826000Z,142.8745,24.0707,32.538,4.5
2023-07-06T11:49:16.600000Z,-166.628,53.8365,-3.2,0.01
2023-07-06T11:40:24.444000Z,-174.3509,52.1585,23.9,2.0
2023-07-06T11:19:22.082000Z,-173.646,50.3894,0.0,3.4
2023-07-06T07:29:32.000000Z,-166.7425,53.867,5.41,-0.57
2023-07-06T07:22:56.320000Z,-166.8643,53.6251,78.196,3.8
2023-07-06T07:19:15.345000Z,-179.9258,51.2817,30.362,2.9
2023-07-06T07:16:28.851000Z,119.8695,15.2846,47.77,4.9
2023-07-06T07:01:59.570000Z,-176.1245,52.086833,12.24,0.34
2023-07-06T06:54:18.171000Z,125.9522,2.721,109.655,4.3
2023-07-06T06:05:16.107000Z,-176.5437,51.432,24.3,1.9
2023-07-06T05:19:30.694000Z,166.219,-13.3392,10.0,4.7
2023-07-06T05:00:18.532000Z,-169.02,52.4468,25.1,2.0
2023-07-06T03:25:48.775000Z,125.3914,0.9816,89.094,4.1
2023-07-06T02:32:18.900000Z,-166.623167,53.929667,9.81,-0.59
2023-07-06T02:31:50.560000Z,-166.617833,53.928833,9.58,-0.2
2023-07-06T02:06:43.379000Z,-173.7935,51.2969,19.7,2.5
2023-07-06T01:10:06.902000Z,71.3091,36.8038,179.591,4.0
2023-07-06T01:02:58.620000Z,-166.191,53.99,13.45,0.17
2023-07-05T21:56:43.695000Z,-166.7718,52.7921,24.747,2.8
2023-07-05T21:07:40.688000Z,167.2591,-13.3043,9.919,4.6
2023-07-05T19:16:40.022000Z,-176.1213,51.8426,71.909,3.5
2023-07-05T19:05:09.376000Z,93.9241,23.5846,69.187,4.3
2023-07-05T19:04:35.141000Z,-177.4804,51.2843,25.5,2.2
2023-07-05T18:31:09.948000Z,97.3847,-0.0806,10.0,4.3
2023-07-05T17:12:25.341000Z,95.096,18.2502,68.007,4.1
2023-07-05T16:49:49.708000Z,142.4809,42.3857,35.0,4.6
2023-07-05T16:28:13.708000Z,66.8082,1.5979,10.0,4.6
2023-07-05T15:56:50.161000Z,-174.4669,52.7159,163.149,3.3
2023-07-05T14:20:29.150000Z,-168.203167,53.354167,8.45,0.78
2023-07-05T13:42:42.845000Z,68.9823,36.183,10.0,4.4
2023-07-05T13:33:25.810000Z,105.8935,-7.872,23.495,4.5
2023-07-05T13:32:10.545000Z,126.3075,1.9023,48.715,4.2
2023-07-05T12:07:12.579000Z,97.2079,0.0089,10.0,5.1
2023-07-05T12:06:52.969000Z,97.3276,-0.091,10.0,4.8
2023-07-05T11:10:00.534000Z,166.3858,-13.115,10.0,4.4
2023-07-05T11:02:37.060000Z,179.613,51.949833,10.04,0.69
2023-07-05T11:01:46.650000Z,179.606333,51.948833,6.51,1.18
2023-07-05T10:13:27.834000Z,144.8072,40.7696,10.0,4.2
2023-07-05T09:07:54.331000Z,-166.702,65.5459,7.7,2.4
2023-07-05T07:31:33.255000Z,120.9228,-2.4188,43.028,4.5
2023-07-05T07:25:19.520000Z,-165.966,54.151667,3.59,-0.07
2023-07-05T07:25:19.490000Z,-165.967333,54.152167,3.73,-0.03
2023-07-05T03:41:49.557000Z,-168.6522,51.631,3.8,2.7
2023-07-05T01:12:38.556000Z,149.2947,-5.5964,172.85,4.0
2023-07-05T00:53:27.129000Z,97.4082,-0.1738,17.015,4.5
2023-07-04T22:37:30.300000Z,-166.4485,53.805167,9.68,0.97
2023-07-04T22:19:04.329000Z,125.2041,-7.1919,472.161,4.4
2023-07-04T21:47:28.873000Z,93.3301,21.1685,62.212,4.4
2023-07-04T21:44:53.200000Z,179.5305,51.893167,12.21,1.33
2023-07-04T21:37:53.299000Z,120.9012,81.6263,10.0,4.1
2023-07-04T21:00:54.835000Z,-178.3492,51.164,35.879,3.7
2023-07-04T19:05:34.376000Z,166.7733,-14.851,56.078,4.6
2023-07-04T16:32:08.544000Z,139.4061,28.6469,451.094,4.6
2023-07-04T16:25:47.484000Z,-167.6173,52.4766,25.4,2.2
2023-07-04T14:44:11.130000Z,-176.134333,52.093833,-1.79,0.38
2023-07-04T14:27:04.696000Z,-176.1076,51.8099,75.1,2.0
2023-07-04T13:21:42.925000Z,128.2909,-7.5191,144.008,4.1
2023-07-04T12:32:38.180000Z,-176.133333,52.089167,-1.8,0.52
2023-07-04T12:02:07.880000Z,-177.934667,51.854,6.17,1.18
2023-07-04T10:01:22.780000Z,-177.8831,51.4302,31.2,2.1
2023-07-04T09:56:03.893000Z,179.0995,51.622,74.555,3.8
2023-07-04T09:48:00.170000Z,-176.7179,50.67,10.0,2.4
2023-07-04T09:30:52.269000Z,70.6083,36.351,135.617,4.3
2023-07-04T09:08:09.850000Z,-177.931167,51.879667,5.41,0.48
2023-07-04T07:25:32.918000Z,96.4163,26.5589,95.276,4.9
2023-07-04T06:24:48.402000Z,139.8307,40.4993,187.509,4.0
2023-07-04T06:11:15.110000Z,-176.4722,51.5636,56.6,1.7
2023-07-04T05:39:26.690000Z,-177.920667,51.854833,5.81,0.43
2023-07-04T03:26:43.828000Z,147.7475,48.3822,457.445,4.5
2023-07-04T02:48:26.766000Z,162.8382,56.2293,51.225,4.0
2023-07-04T02:36:42.646000Z,-179.2319,51.1634,19.0,2.2
2023-07-04T02:20:05.336000Z,54.4139,27.014,10.0,3.9
2023-07-04T02:08:02.773000Z,76.4502,38.329,19.546,4.6
2023-07-04T01:29:02.531000Z,-176.11,51.0295,10.0,2.6
2023-07-04T00:25:32.904000Z,-167.206,61.7292,17.9,1.9
2023-07-04T00:07:48.680000Z,-176.183167,52.0715,13.36,0.37
2023-07-03T23:48:48.962000Z,89.3371,43.804,10.0,4.1
2023-07-03T22:55:47.069000Z,129.3828,-7.2133,115.785,4.1
2023-07-03T22:43:36.950000Z,-177.1427,51.5388,55.6,1.9
2023-07-03T22:31:11.870000Z,-177.929833,51.869167,8.13,1.18
2023-07-03T21:22:46.234000Z,142.8753,41.8181,42.299,4.0
2023-07-03T21:14:39.614000Z,166.2513,-13.4418,10.0,4.8
2023-07-03T21:04:59.952000Z,-166.0551,54.3592,27.5,1.8
2023-07-03T20:57:45.120000Z,166.4775,-13.3934,12.0,5.7
2023-07-03T20:34:54.813000Z,129.8587,-4.9277,175.468,4.4
2023-07-03T18:50:58.924000Z,97.2198,-0.1117,10.0,4.5
2023-07-03T16:29:57.710000Z,-167.2561,51.7472,2.6,2.2
2023-07-03T14:00:06.773000Z,-167.1088,53.1358,49.1,1.7
2023-07-03T12:59:51.677000Z,-177.6182,51.4596,35.0,2.2
2023-07-03T12:47:57.628000Z,97.0438,0.8446,15.177,4.1
2023-07-03T12:40:05.262000Z,140.1572,-3.7202,10.0,4.7
2023-07-03T12:36:05.812000Z,-175.1217,51.6138,12.6,2.0
2023-07-03T11:58:12.406000Z,142.0987,-4.1045,114.332,4.1
2023-07-03T11:57:07.279000Z,-167.487,52.9855,52.5,1.7
2023-07-03T10:20:27.186000Z,124.4111,5.8655,47.779,4.8
2023-07-03T10:10:59.730000Z,-166.8865,53.900167,5.59,0.96
2023-07-03T09:37:57.897000Z,143.0109,24.0683,17.313,4.8
2023-07-03T09:14:30.320000Z,70.9465,36.5021,186.249,4.2
2023-07-03T08:56:40.700000Z,-176.113,52.077333,-1.8,0.09
2023-07-03T08:36:01.516000Z,-175.9016,52.0174,161.1,2.2
2023-07-03T07:14:34.082000Z,-168.8804,52.3909,18.5,2.1
2023-07-03T06:30:15.615000Z,126.0017,4.5967,136.122,4.4
2023-07-03T06:29:26.080000Z,-177.0889,51.4381,35.0,2.7
2023-07-03T05:37:38.846000Z,-177.7079,51.9099,98.0,2.5
2023-07-03T05:10:57.319000Z,-166.0924,53.3022,47.0,3.4
2023-07-03T04:52:47.714000Z,147.4007,43.4939,35.0,4.3
2023-07-03T04:13:48.803000Z,142.9648,24.0999,31.954,4.5
2023-07-03T04:13:34.552000Z,97.3363,-0.1575,10.0,4.3
2023-07-03T03:25:37.061000Z,-179.2021,51.8811,106.4,2.0
2023-07-03T02:56:27.268000Z,167.1243,-13.5268,230.182,4.3
2023-07-03T02:51:34.712000Z,140.1107,-3.7846,15.073,5.4
2023-07-03T02:51:26.607000Z,-167.0774,53.6578,13.2,2.1
2023-07-03T02:33:48.784000Z,149.1783,-6.0194,59.02,4.3
2023-07-03T02:05:18.630000Z,-176.1375,52.081333,-1.8,0.04
2023-07-03T01:38:16.650000Z,166.7944,-13.5457,75.5,4.8
2023-07-03T01:22:48.938000Z,147.3296,15.5862,10.0,4.6
2023-07-03T00:36:47.704000Z,123.3752,4.1335,511.233,4.0
2023-07-03T00:30:20.231000Z,-178.529,51.492,12.9,1.9
2023-07-03T00:11:39.641000Z,-179.6287,51.7275,13.5,1.6
2023-07-03T00:10:36.780000Z,-177.0785,51.931167,8.72,0.0
2023-07-03T00:00:09.888000Z,-169.1486,52.2531,26.607,2.7
2023-07-02T22:53:58.660000Z,-166.087833,54.02,15.44,0.11
2023-07-02T22:48:39.900000Z,-166.068333,54.0255,17.09,0.93
2023-07-02T22:37:56.110000Z,-166.094667,54.019167,14.92,0.09
2023-07-02T22:04:01.529000Z,160.9479,53.6108,46.478,4.1
2023-07-02T21:30:58.962000Z,145.7971,19.1535,10.0,4.1
2023-07-02T21:07:23.190000Z,-178.914833,51.746,29.5,1.04
2023-07-02T21:04:38.837000Z,161.3595,-10.3439,91.074,4.4
2023-07-02T20:54:59.379000Z,-170.032,53.2435,227.183,3.2
2023-07-02T20:31:50.184000Z,178.4516,51.3273,15.5,1.9
2023-07-02T19:48:12.632000Z,97.4465,0.0138,18.578,4.2
2023-07-02T19:35:38.040000Z,-176.124167,52.09,-1.74,0.03
2023-07-02T19:17:42.378000Z,128.9683,-7.9628,73.373,4.0
2023-07-02T19:09:40.304000Z,-174.8167,51.8469,78.512,3.2
2023-07-02T18:41:39.448000Z,-179.8819,51.1312,13.1,2.0
2023-07-02T18:40:46.860000Z,-178.729,51.7625,5.31,-0.14
2023-07-02T18:32:13.327000Z,97.3409,-0.0868,10.0,4.7
2023-07-02T18:24:09.989000Z,179.6925,51.5442,62.2,1.8
2023-07-02T18:18:42.257000Z,-175.52,50.2275,9.5,2.3
2023-07-02T18:17:23.260000Z,97.2781,0.009,14.72,4.6
2023-07-02T18:13:21.205000Z,97.3302,-0.1034,19.819,5.1
2023-07-02T18:07:22.971000Z,137.5595,-3.6552,10.653,4.5
2023-07-02T17:17:50.520000Z,-168.241833,53.381,-1.0,1.21
2023-07-02T17:15:27.280000Z,-176.5173,51.3256,13.2,1.5
2023-07-02T16:30:59.390000Z,-165.969667,54.122,14.02,0.12
2023-07-02T16:25:49.309000Z,142.9199,23.9636,29.061,4.6
2023-07-02T16:19:25.980000Z,-178.2248,51.1977,22.2,1.5
2023-07-02T16:17:02.904000Z,-178.1918,51.1448,21.3,1.6
2023-07-02T15:06:46.711000Z,-176.8203,51.4771,41.9,1.5
2023-07-02T14:55:25.899000Z,129.6889,-6.6999,140.928,4.3
2023-07-02T14:51:49.208000Z,-176.3284,51.4027,23.8,1.8
2023-07-02T14:25:48.710000Z,-178.3599,50.4317,25.3,2.1
2023-07-02T13:19:37.033000Z,132.0141,-5.8879,10.0,4.7
2023-07-02T12:50:09.500000Z,-176.135833,52.082333,-1.78,0.01
2023-07-02T12:44:50.725000Z,178.5013,51.8301,98.4,1.9
2023-07-02T10:50:44.491000Z,152.4237,46.5568,35.0,4.2
2023-07-02T10:15:22.799000Z,-177.8248,51.1527,25.4,2.0
2023-07-02T09:59:58.155000Z,177.6464,51.4663,35.0,3.0
2023-07-02T09:55:10.293000Z,128.3736,-7.8066,56.046,4.2
2023-07-02T09:07:37.416000Z,55.183,26.8765,10.0,4.1
2023-07-02T09:04:01.800000Z,-177.861,51.863833,7.91,0.47
2023-07-02T09:02:05.860000Z,-178.06,51.8615,26.17,0.15
2023-07-02T09:00:24.850000Z,-178.151833,51.706,-1.8,1.44
2023-07-02T08:57:55.433000Z,97.2699,34.7685,10.0,4.2
2023-07-02T08:43:50.049000Z,-176.1248,51.3979,35.0,2.9
2023-07-02T08:19:50.490000Z,-178.8065,51.7985,5.05,-0.44
2023-07-02T07:56:24.973000Z,178.8353,51.5387,59.1,1.7
2023-07-02T07:48:30.180000Z,-166.1431,53.7774,82.39,2.9
2023-07-02T06:37:47.140000Z,-176.124167,52.0925,-1.77,0.19
2023-07-02T06:21:22.181000Z,-178.9107,51.1325,21.0,2.1
2023-07-02T06:08:06.466000Z,129.6335,26.7267,10.0,4.0
2023-07-02T05:40:08.593000Z,126.0103,8.6676,58.282,4.7
2023-07-02T05:23:01.576000Z,-178.9316,51.1288,19.2,1.8
2023-07-02T04:05:18.660000Z,-176.124833,52.092,-1.78,0.45
2023-07-02T03:40:48.012000Z,-176.3764,51.5137,27.4,1.6
2023-07-02T03:28:08.420000Z,-178.7945,51.800333,5.92,0.39
2023-07-02T02:28:28.465000Z,113.3282,55.9329,10.0,4.8
2023-07-02T02:22:41.151000Z,-175.7322,51.4581,13.1,1.9
2023-07-02T02:03:20.130000Z,179.603,51.903167,6.72,-0.03
2023-07-02T01:46:29.103000Z,-178.6291,51.9034,85.2,1.9
2023-07-02T01:27:23.042000Z,-179.9427,51.3066,16.0,1.7
2023-07-02T00:43:39.230000Z,-166.604,53.9365,9.79,0.68
2023-07-02T00:12:40.914000Z,123.8656,-4.2769,11.014,4.4
2023-07-01T23:39:20.130000Z,-176.116667,52.0745,-1.8,0.17
2023-07-01T21:50:28.244000Z,-179.0464,51.7479,9.5,1.6
2023-07-01T21:40:35.880000Z,-178.109833,51.860833,4.86,1.32
2023-07-01T21:25:16.160000Z,-178.071167,51.863,10.1,-0.28
2023-07-01T20:30:45.712000Z,166.3062,-13.1794,10.0,4.4
2023-07-01T19:48:28.867000Z,127.0969,5.1351,84.791,4.4
2023-07-01T19:01:25.495000Z,138.0574,28.7161,519.61,4.0
2023-07-01T18:50:36.294000Z,103.8543,-6.7537,25.986,4.5
2023-07-01T18:44:15.889000Z,117.6532,-7.9093,11.629,4.7
2023-07-01T17:00:50.383000Z,178.9834,51.2786,35.0,2.9
2023-07-01T16:29:13.440000Z,178.507667,51.945333,6.33,0.13
2023-07-01T16:16:40.620000Z,-176.120833,52.0685,-1.8,0.05
2023-07-01T16:13:14.392000Z,87.1355,37.9322,10.0,4.5
2023-07-01T15:24:57.030000Z,178.533833,51.978833,6.33,0.29
2023-07-01T15:24:23.780000Z,178.512333,51.937833,5.51,0.36
2023-07-01T14:50:48.964000Z,-177.7876,51.3026,31.9,1.9
2023-07-01T14:38:55.223000Z,141.1034,35.5011,39.302,4.9
2023-07-01T14:22:11.950000Z,-165.978167,54.0695,21.64,0.45
2023-07-01T13:48:03.962000Z,-179.8224,51.6646,87.973,2.3
2023-07-01T13:41:29.176000Z,-170.1165,52.7127,80.357,4.8
2023-07-01T13:25:32.504000Z,165.854,-10.6297,174.55,4.3
2023-07-01T13:21:14.797000Z,125.1595,-6.2265,541.104,4.5
2023-07-01T12:59:27.002000Z,-174.9614,51.2932,13.041,2.7
2023-07-01T12:57:11.815000Z,70.3668,36.4552,211.012,4.2
2023-07-01T11:42:21.990000Z,-166.5665,53.832333,11.76,-0.14
2023-07-01T11:14:58.891000Z,96.0994,2.9744,37.818,4.1
2023-07-01T10:09:21.841000Z,144.0661,13.1715,142.619,3.9
2023-07-01T09:15:00.776000Z,155.0254,49.8683,130.124,5.3
2023-07-01T07:47:19.246000Z,141.9147,23.4835,94.98,4.3
2023-07-01T07:29:43.095000Z,88.7185,-0.1518,31.0,5.9
2023-07-01T06:51:11.739000Z,-178.1861,51.42,15.8,2.1
2023-07-01T05:20:40.883000Z,-176.4727,51.9278,115.815,3.9
2023-07-01T04:56:52.876000Z,-172.9099,52.7866,183.953,3.7
2023-07-01T04:56:51.285000Z,-172.3532,51.0866,26.3,3.4
2023-07-01T04:42:11.881000Z,126.8121,10.0538,10.0,4.7
2023-07-01T04:07:28.833000Z,-175.1622,51.2733,10.0,3.2
2023-07-01T03:59:40.351000Z,127.0563,10.1775,10.0,4.6
2023-07-01T03:56:06.997000Z,104.9825,28.1045,10.0,4.4
2023-06-30T22:53:19.320000Z,-178.032,51.829833,-1.8,1.27
2023-06-30T22:39:26.778000Z,-166.859,53.0835,18.9,1.7
2023-06-30T21:21:02.121000Z,-177.0189,51.3739,35.0,3.2
2023-06-30T20:46:03.570000Z,-179.001667,51.730167,9.41,1.07
2023-06-30T20:45:17.959000Z,-177.4586,51.5701,43.3,1.7
2023-06-30T20:33:37.710000Z,-176.138333,52.088833,-1.78,0.32
2023-06-30T19:45:45.175000Z,127.331,10.1911,10.0,4.1
2023-06-30T19:41:43.490000Z,-177.939,51.863333,6.94,0.74
2023-06-30T18:47:02.876000Z,-177.412,51.5406,61.7,1.9
2023-06-30T18:45:32.084000Z,177.5903,51.896,10.725,3.1
2023-06-30T17:57:18.344000Z,124.9122,24.3561,41.434,4.6
2023-06-30T17:27:56.456000Z,166.2274,-11.706,77.481,4.5
2023-06-30T16:46:53.102000Z,99.5285,21.0899,10.0,4.5
2023-06-30T15:29:06.089000Z,-178.3727,51.5477,11.5,1.9
2023-06-30T15:14:36.339000Z,146.4339,-6.3939,75.372,4.4
2023-06-30T14:52:57.156000Z,-176.7587,51.4007,35.0,3.3
2023-06-30T12:58:17.950000Z,-166.994667,53.898,36.57,0.03
2023-06-30T12:57:48.170000Z,-167.017833,53.920667,34.1,0.31
2023-06-30T12:57:41.913000Z,110.0179,-8.6533,70.981,5.9
2023-06-30T12:30:16.219000Z,141.2316,-3.7806,110.693,4.1
2023-06-30T12:02:11.070000Z,-176.189333,52.1195,7.38,0.87
2023-06-30T11:55:54.390000Z,-176.0905,51.940333,0.78,0.2
2023-06-30T11:49:59.050000Z,-176.15,52.076833,-1.8,-0.05
2023-06-30T10:50:39.923000Z,73.3113,38.6679,85.006,4.1
2023-06-30T10:37:30.715000Z,122.4631,-0.5743,10.0,4.9
2023-06-30T10:33:07.210000Z,82.8022,43.2819,10.0,4.3
2023-06-30T10:32:09.941000Z,-168.1975,52.1741,16.428,2.5
2023-06-30T10:29:49.017000Z,127.9104,3.3941,102.912,4.7
2023-06-30T10:24:19.085000Z,-178.5281,51.5651,12.6,2.0
2023-06-30T10:17:24.626000Z,124.899,-7.0055,552.869,4.6
2023-06-30T10:02:15.727000Z,-169.4168,52.8767,7.0,1.5
2023-06-30T09:51:57.239000Z,143.3165,-4.4389,85.326,4.3
2023-06-30T09:24:38.221000Z,-178.8948,51.2629,26.8,1.9
2023-06-30T09:21:07.051000Z,-175.9232,50.2345,7.2,2.4
2023-06-30T09:07:22.287000Z,-177.7726,51.2092,25.6,1.8
2023-06-30T08:54:48.085000Z,151.7642,-5.2918,55.965,4.4
2023-06-30T07:33:55.157000Z,-166.8625,53.1557,25.6,2.2
2023-06-30T06:46:56.702000Z,178.2962,52.0317,146.836,2.6
2023-06-30T06:33:45.230000Z,-166.017333,54.089167,16.45,0.78
2023-06-30T06:25:20.878000Z,179.5088,51.0477,34.31,3.7
2023-06-30T05:44:02.011000Z,96.6035,26.9851,10.0,4.4
2023-06-30T05:23:39.615000Z,140.9286,36.5965,55.121,4.3
2023-06-30T05:10:58.253000Z,155.2382,-7.5295,10.0,4.4
2023-06-30T05:05:37.860000Z,-176.130833,52.077667,8.56,0.1
2023-06-30T04:58:34.586000Z,-176.7636,50.216,0.4,2.2
2023-06-30T03:32:22.709000Z,-169.5408,52.7429,16.3,1.6
2023-06-30T02:45:52.657000Z,-174.9508,51.3243,10.0,2.5
2023-06-30T02:15:05.767000Z,-166.6684,53.7064,77.5,1.7
2023-06-30T02:00:38.549000Z,129.4659,-6.9487,178.298,4.7
2023-06-30T01:48:10.920000Z,-178.0025,51.832833,-1.8,0.98
2023-06-30T00:29:52.930000Z,-176.227,52.1255,9.38,1.45
2023-06-30T00:24:23.681000Z,144.7523,13.3691,72.129,4.4
2023-06-30T00:12:09.978000Z,-176.5739,51.6641,70.889,2.5
2023-06-29T23:44:41.749000Z,-177.4741,51.4616,28.6,1.7
2023-06-29T23:34:54.140000Z,-166.984833,53.5405,6.13,0.74
2023-06-29T22:54:12.700000Z,-166.8172,53.117,35.0,3.4
2023-06-29T22:28:49.045000Z,-178.4739,51.2015,24.2,2.0
2023-06-29T22:13:23.150000Z,146.1311,16.356,10.02,4.6
2023-06-29T22:04:31.608000Z,-177.9774,51.8563,2.0,1.75
2023-06-29T21:30:17.967000Z,-179.1455,51.8826,131.381,2.9
2023-06-29T21:14:12.710000Z,122.2653,23.9049,10.0,4.2
2023-06-29T20:37:00.033000Z,-174.2882,52.7445,228.903,3.4
2023-06-29T20:15:45.947000Z,-178.6934,52.0682,160.3,2.3
2023-06-29T20:10:38.266000Z,148.1295,-6.0106,94.75,4.5
2023-06-29T19:57:42.350000Z,179.527167,51.882833,17.21,1.11
2023-06-29T19:06:14.273000Z,-179.1278,51.3161,22.4,2.2
2023-06-29T18:21:53.460000Z,-168.209833,53.4015,0.67,0.8
2023-06-29T18:08:13.060000Z,-168.241,53.396667,-0.47,0.59
2023-06-29T17:57:02.690000Z,-168.228333,53.4,3.85,0.22
2023-06-29T17:44:59.192000Z,-171.5591,51.8051,35.0,2.5
2023-06-29T16:58:03.722000Z,123.3378,-4.5967,76.338,4.0
2023-06-29T16:40:44.479000Z,-166.1096,53.74,78.9,1.9
2023-06-29T16:24:35.365000Z,-177.4934,51.6405,65.8,1.9
2023-06-29T16:08:31.631000Z,-179.3022,51.2066,35.0,3.0
2023-06-29T15:42:14.315000Z,-176.9997,51.4214,25.6,1.5
2023-06-29T15:36:37.097000Z,-178.1896,51.5019,11.7,1.7
2023-06-29T15:14:08.160000Z,-176.135333,52.0745,-1.8,-0.02
2023-06-29T14:40:44.948000Z,122.4949,24.6938,104.422,4.3
2023-06-29T14:02:59.925000Z,-176.1666,51.4235,13.2,1.5
2023-06-29T13:52:38.833000Z,125.8156,5.6935,120.851,4.6
2023-06-29T13:37:32.952000Z,179.7178,51.5271,66.7,2.3
2023-06-29T12:36:49.178000Z,176.0192,52.1625,35.0,3.2
2023-06-29T11:30:18.435000Z,126.9028,10.1876,22.711,5.2
2023-06-29T11:22:24.129000Z,-176.392,51.6179,47.0,1.5
2023-06-29T09:15:45.695000Z,-178.2237,51.392,17.6,1.7
2023-06-29T09:08:59.240000Z,-176.134333,52.082,-1.8,-0.01
2023-06-29T09:00:13.133000Z,-179.6959,51.7499,86.1,2.1
2023-06-29T08:42:20.641000Z,-179.825,51.0901,18.841,2.8
2023-06-29T08:16:27.055000Z,130.8358,-5.0063,64.842,4.1
2023-06-29T08:09:00.089000Z,126.5527,2.1059,44.571,4.7
2023-06-29T07:44:40.017000Z,179.6565,51.4506,65.322,3.5
2023-06-29T07:35:22.360000Z,-167.146833,53.869667,36.27,1.07
2023-06-29T06:59:16.066000Z,-176.1448,52.715,197.385,2.6
2023-06-29T06:56:54.497000Z,154.9372,-6.1366,175.871,4.6
2023-06-29T06:55:09.910000Z,-174.6289,51.7419,25.6,1.8
2023-06-29T06:22:02.457000Z,-177.895,51.476,20.0,1.9
2023-06-29T05:47:58.736000Z,-178.4312,51.669,76.7,1.9
2023-06-29T05:15:39.815000Z,126.7153,8.2351,84.039,4.4
2023-06-29T05:12:19.885000Z,-176.8206,51.6911,71.3,1.9
2023-06-29T04:57:58.945000Z,71.8006,37.2057,130.251,5.0
2023-06-29T04:31:17.575000Z,-177.3164,51.7082,93.4,1.7
2023-06-29T04:18:40.948000Z,-176.8016,51.4824,35.0,2.8
2023-06-29T04:09:39.198000Z,-175.8053,50.5353,22.3,2.0
2023-06-29T04:06:26.695000Z,-178.1208,51.1909,18.0,1.6
2023-06-29T03:36:11.950000Z,-176.117167,52.071167,-1.8,-0.28
2023-06-29T02:42:48.740000Z,-177.989,51.8451,2.8,1.6
2023-06-29T02:06:58.451000Z,127.6309,1.9885,89.651,4.3
2023-06-29T01:04:16.337000Z,73.1129,37.4017,65.627,4.5
2023-06-28T23:47:01.426000Z,-171.0247,53.2606,190.858,3.5
2023-06-28T23:21:14.330000Z,-176.1285,52.082667,-1.8,0.04
2023-06-28T23:03:19.670000Z,-178.124167,51.847,7.08,0.88
2023-06-28T22:53:56.632000Z,147.3311,-5.4197,214.097,4.2
2023-06-28T22:48:24.047000Z,154.009,46.7943,10.0,4.6
2023-06-28T21:41:02.988000Z,145.1046,-4.4648,10.0,4.5
2023-06-28T21:30:03.212000Z,155.3829,-7.0931,10.0,4.6
2023-06-28T20:22:50.500000Z,-176.132667,52.079333,-1.8,-0.41
2023-06-28T20:20:34.910000Z,-176.144833,52.081833,3.23,0.29
2023-06-28T19:37:33.205000Z,149.4196,46.6298,180.27,4.0
2023-06-28T18:32:29.360000Z,-168.29,53.389333,6.89,1.08
