time,lat,lon,dep,mag
2020-10-20T02:52:24.261000Z,54.2558,-159.6335,18.0,4.5
2020-10-20T02:47:45.282000Z,54.4214,-159.7127,22.89,4.6
2020-10-20T01:36:36.195000Z,54.2602,-159.5634,20.3,4.2
2020-10-20T01:33:37.327000Z,54.3217,-159.8023,18.81,4.3
2020-10-20T01:21:29.311000Z,54.2898,-159.5643,13.91,4.1
2020-10-20T01:09:37.002000Z,54.2395,-159.5607,24.61,4.0
2020-10-20T00:56:36.649000Z,54.3635,-159.5724,20.69,4.5
2020-10-20T00:44:19.751000Z,54.3038,-159.5613,28.64,4.0
2020-10-20T00:40:10.164000Z,54.3621,-159.7249,10.0,4.8
2020-10-20T00:34:11.552000Z,54.1987,-159.5907,14.96,4.3
2020-10-20T00:31:27.607000Z,54.4452,-159.6446,31.05,4.1
2020-10-20T00:26:04.134000Z,54.444,-159.6259,26.93,4.0
2020-10-20T00:23:17.009000Z,54.5117,-159.76,20.7,4.3
2020-10-20T00:08:03.494000Z,54.3006,-159.6503,20.55,4.0
2020-10-20T00:00:35.672000Z,54.4204,-159.6553,20.0,4.9
2020-10-19T23:42:16.351000Z,54.548,-159.8387,33.27,4.9
2020-10-19T23:40:59.501000Z,54.3508,-159.6674,10.0,4.5
2020-10-19T23:17:06.056000Z,54.1761,-159.8132,10.66,4.6
2020-10-19T23:04:20.586000Z,54.4403,-159.71,10.0,4.1
2020-10-19T22:51:02.837000Z,54.2465,-159.6819,15.34,4.0
2020-10-19T22:28:02.921000Z,54.251,-159.7633,18.59,4.5
2020-10-19T22:20:11.488000Z,54.509,-159.6659,27.04,4.6
2020-10-19T22:17:46.576000Z,54.4064,-159.7177,19.39,4.2
2020-10-19T22:11:11.063000Z,54.5994,-159.6942,30.14,4.0
2020-10-19T22:05:16.548000Z,54.3377,-159.6771,21.09,4.4
2020-10-19T22:00:57.051000Z,54.1794,-159.7696,17.18,4.1
2020-10-19T21:54:19.536000Z,54.3873,-159.567,20.88,4.5
2020-10-19T21:51:35.391000Z,54.4506,-159.7382,28.29,4.6
2020-10-19T21:45:25.327000Z,54.3371,-159.8425,20.77,5.9
2020-10-19T21:43:33.849000Z,54.3933,-159.6914,21.41,4.5
2020-10-19T21:39:13.815000Z,54.2116,-159.6156,13.21,4.4
2020-10-19T21:34:38.252000Z,54.4563,-159.6198,27.07,4.6
2020-10-19T21:32:21.891000Z,54.3886,-159.8241,26.62,5.5
2020-10-19T21:31:02.938000Z,58.4303,-151.0088,14.9,4.8
2020-10-19T21:30:43.024000Z,54.6181,-159.6447,30.9,4.7
2020-10-19T21:29:32.922000Z,54.0445,-159.6311,10.0,4.2
2020-10-19T21:27:04.878000Z,54.3675,-159.625,27.41,4.1
2020-10-19T21:22:28.672000Z,54.3536,-159.8541,22.6,5.2
2020-10-19T21:21:15.693000Z,54.2579,-159.8297,18.66,4.3
2020-10-19T21:17:21.378000Z,54.609,-159.6383,36.47,4.6
2020-10-19T21:14:14.693000Z,54.3415,-159.5688,16.83,5.0
2020-10-19T21:06:20.397000Z,54.5073,-159.729,26.24,5.7
2020-10-19T21:05:57.335000Z,54.4386,-159.6143,22.74,5.7
2020-10-19T21:04:52.003000Z,54.5635,-159.7277,20.76,4.4
2020-10-19T20:54:39.436000Z,54.6093,-159.6519,31.08,7.6
2020-10-17T09:17:58.214000Z,56.1725,-154.5165,42.9,4.1
2020-10-11T21:55:35.584000Z,61.6878,-150.5259,59.4,4.0
2020-10-10T11:22:10.572000Z,58.5157,-150.7842,45.5,4.7
2020-10-10T06:41:26.665000Z,51.9021,-169.5992,10.0,4.9
2020-10-09T19:24:17.594000Z,51.3612,-176.0935,28.34,4.0
2020-10-08T14:22:39.520000Z,52.7184,-168.2558,36.99,5.7
2020-10-07T08:59:30.328000Z,61.6428,-151.0626,68.8,4.1
2020-10-07T01:34:15.154000Z,51.3,-178.3639,46.67,4.8
2020-10-06T05:54:50.520000Z,54.8444,-159.8598,30.42,5.6
2020-10-06T04:19:06.845000Z,50.6765,-173.1893,21.48,4.1
2020-10-04T23:19:02.780000Z,54.2903,-161.3168,10.0,4.1
2020-10-04T10:40:00.308000Z,56.3352,-157.8586,63.2,4.0
2020-10-04T07:11:44.748000Z,51.2413,-179.2378,40.2,4.8
2020-10-02T01:07:43.527000Z,51.5022,-174.872,35.0,4.0
2020-10-01T10:25:08.677000Z,51.7326,-174.9395,45.64,5.3
2020-09-29T01:15:14.994000Z,51.9716,-169.5721,10.0,4.3
2020-09-28T06:32:14.900000Z,55.48,-158.2789,11.1,4.3
2020-09-28T02:44:19.327000Z,51.9812,-169.6468,10.0,5.2
2020-09-27T10:51:10.501000Z,51.9428,-169.675,22.61,4.2
2020-09-27T08:17:51.004000Z,52.0874,-169.7936,37.25,4.1
2020-09-27T04:12:17.738000Z,51.8902,-169.6829,17.0,5.6
2020-09-27T04:08:18.977000Z,54.5498,-160.9254,10.0,4.0
2020-09-25T05:57:56.745000Z,55.0354,-157.7635,27.1,4.9
2020-09-24T15:09:22.679000Z,54.6695,-159.2505,26.08,4.2
2020-09-21T18:55:31.304000Z,57.8043,-153.6253,51.9,4.1
2020-09-20T02:07:42.382000Z,53.3971,-163.5888,10.0,4.0
2020-09-17T07:51:40.613000Z,54.8099,-160.7325,35.0,4.3
2020-09-16T14:57:24.708000Z,51.4565,-176.3501,35.0,4.0
2020-09-11T13:58:32.635000Z,61.63,-152.1786,121.7,4.3
2020-09-06T18:39:10.774000Z,51.0012,-179.7219,39.81,4.1
2020-09-06T18:19:25.807000Z,51.0359,-179.7912,46.17,4.3
2020-09-06T17:30:52.773000Z,51.3383,-178.936,49.72,4.3
2020-09-05T08:20:29.630000Z,56.7976,-156.921,69.2,4.1
2020-09-05T05:14:53.265000Z,51.7825,-178.4523,17.71,4.3
2020-09-03T23:35:56.659000Z,51.2617,-178.3395,35.0,4.4
2020-09-02T03:00:22.502000Z,51.2854,-179.8911,19.1,4.0
2020-09-01T01:47:23.842000Z,61.9289,-151.9555,112.8,4.3
2020-09-01T01:25:27.474000Z,54.0672,-164.202,22.19,4.2
2020-08-30T11:20:04.403000Z,51.5046,-178.3711,33.9,4.3
2020-08-25T03:07:35.935000Z,52.2934,-175.8091,151.83,4.0
2020-08-23T22:40:41.345000Z,53.5613,-163.7578,35.0,4.1
2020-08-23T02:01:06.821000Z,54.9922,-157.9713,31.5,4.5
2020-08-23T01:48:59.756000Z,52.0311,-169.5279,29.04,4.9
2020-08-23T01:48:59.656000Z,52.0686,-169.5002,41.6,4.4
2020-08-21T19:10:19.680000Z,55.4492,-158.2689,10.8,4.4
2020-08-20T16:35:10.013000Z,54.1728,-162.7435,46.38,5.0
2020-08-19T19:45:58.777000Z,54.9313,-160.3185,39.45,5.1
2020-08-19T19:45:58.767000Z,54.8846,-160.3189,36.4,5.1
2020-08-18T18:28:33.740000Z,55.02,-157.9389,14.3,5.0
2020-08-16T20:05:49.544000Z,51.1433,-171.0499,15.0,5.8
2020-08-14T23:29:08.521000Z,54.8495,-157.4303,11.9,4.5
2020-08-13T06:39:58.034000Z,53.42,-163.6973,10.43,5.7
2020-08-10T16:37:02.089000Z,60.4014,-151.6348,63.1,4.3
2020-08-10T12:54:39.002000Z,55.0813,-157.9407,35.4,4.1
2020-08-09T14:57:57.510000Z,55.0849,-158.2212,48.4,5.7
2020-08-09T14:57:54.236000Z,55.0455,-157.9255,23.2,5.1
2020-08-09T01:51:42.090000Z,54.7083,-161.1204,44.11,4.2
2020-08-08T22:54:20.647000Z,59.7705,-153.5246,142.1,4.0
2020-08-08T14:42:53.352000Z,54.7101,-161.1003,32.81,5.5
2020-08-08T12:52:57.860000Z,54.7713,-158.1884,27.5,5.3
2020-08-05T20:37:05.969000Z,54.8403,-160.2626,39.76,4.0
2020-08-05T16:17:41.295000Z,54.5799,-161.0631,10.0,5.2
2020-08-04T12:47:19.207000Z,54.7367,-161.162,42.75,5.2
2020-08-04T08:52:11.676000Z,64.1225,-151.5358,13.5,4.3
2020-08-02T14:39:24.601000Z,54.5869,-160.9357,33.0,4.8
2020-08-01T07:00:12.737000Z,54.7572,-160.3616,38.34,4.7
2020-08-01T02:39:40.706000Z,54.9157,-159.8426,43.82,4.0
2020-07-31T21:19:48.383000Z,54.3742,-161.0262,25.52,4.0
2020-07-31T19:51:39.699000Z,51.3657,-168.5963,10.0,4.3
2020-07-31T18:43:52.668000Z,51.3237,-168.6001,10.0,4.0
2020-07-30T16:08:18.839000Z,54.8358,-158.1711,33.9,4.8
2020-07-29T13:09:10.190000Z,54.7508,-161.0895,37.12,4.7
2020-07-29T09:12:16.453000Z,54.9488,-160.307,41.96,5.6
2020-07-29T01:03:23.214000Z,54.7333,-161.095,45.32,4.0
2020-07-28T12:54:34.237000Z,54.8272,-160.2747,40.18,4.0
2020-07-28T12:42:51.708000Z,54.9003,-160.3122,41.61,5.0
2020-07-28T08:03:44.140000Z,54.8674,-161.1436,41.26,6.1
2020-07-27T19:34:37.971000Z,54.9148,-160.2849,38.51,5.5
2020-07-26T21:35:53.351000Z,54.7559,-160.0745,34.68,4.7
2020-07-26T10:02:07.084000Z,55.0088,-158.3628,34.77,4.0
2020-07-26T10:00:27.224000Z,55.0514,-158.7229,32.6,4.3
2020-07-26T08:29:22.057000Z,54.9008,-160.2463,38.1,4.3
2020-07-24T13:24:39.329000Z,54.9333,-160.739,43.02,5.0
2020-07-24T11:41:37.629000Z,54.6213,-160.6482,35.0,4.4
2020-07-24T07:17:31.695000Z,55.1938,-159.2225,42.03,4.4
2020-07-24T05:53:57.200000Z,55.1344,-158.342,24.8,4.3
2020-07-24T03:07:08.676000Z,54.818,-160.6718,43.16,5.0
2020-07-23T22:08:40.029000Z,52.3216,-178.1185,234.85,4.3
2020-07-23T19:56:50.072000Z,54.8493,-160.6606,40.04,4.6
2020-07-23T18:50:29.536000Z,55.1285,-159.5994,43.64,4.1
2020-07-23T11:08:38.229000Z,55.2309,-159.6341,39.54,4.9
2020-07-23T10:40:52.411000Z,54.7523,-159.8247,19.77,4.2
2020-07-23T07:38:44.308000Z,54.8335,-160.3174,33.54,4.0
2020-07-22T23:06:36.904000Z,51.3482,-178.9417,44.99,4.9
2020-07-22T21:39:58.554000Z,55.2507,-159.3189,35.63,5.5
2020-07-22T19:37:18.701000Z,55.1082,-158.5905,10.0,4.0
2020-07-22T13:33:38.478000Z,54.9331,-158.3389,13.2,4.3
2020-07-22T13:22:23.955000Z,54.6752,-160.2341,22.28,4.3
2020-07-22T12:33:37.599000Z,54.8468,-158.3859,21.0,4.4
2020-07-22T11:02:12.746000Z,54.8436,-160.6789,42.63,4.9
2020-07-22T10:18:22.476000Z,54.8136,-158.2757,17.6,4.5
2020-07-22T10:08:38.832000Z,55.0659,-158.6912,34.8,4.5
2020-07-22T08:13:29.497000Z,55.2233,-159.3719,36.71,5.8
2020-07-22T08:04:38.115000Z,55.1423,-159.2602,32.82,4.0
2020-07-22T07:42:13.475000Z,54.839,-160.2298,27.28,4.0
2020-07-22T07:17:32.259000Z,55.1417,-158.3751,11.7,4.0
2020-07-22T06:58:54.736000Z,53.9959,-161.2511,10.0,4.3
2020-07-22T06:53:53.611000Z,55.105,-158.3232,29.0,4.4
2020-07-22T06:33:50.692000Z,55.0424,-158.6763,10.0,4.6
2020-07-22T06:30:11.997000Z,55.1718,-158.3633,15.0,4.0
2020-07-22T06:30:03.555000Z,55.8476,-159.4431,4.7,4.0
2020-07-22T06:29:47.245000Z,54.9349,-158.2509,40.3,4.0
2020-07-22T06:26:05.984000Z,54.4644,-158.8756,24.41,4.0
2020-07-22T06:22:15.902000Z,54.8759,-158.3143,25.9,4.5
2020-07-22T06:20:07.999000Z,54.7132,-158.9076,26.21,5.2
2020-07-22T06:16:18.657000Z,54.9322,-159.0423,17.67,6.1
2020-07-22T06:12:44.593000Z,55.0298,-158.5217,28.0,7.8
2020-07-19T00:35:21.351000Z,62.2897,-155.872,4.7,4.5
2020-07-18T02:27:03.333000Z,53.2142,-166.7376,55.75,4.3
2020-07-15T08:59:55.004000Z,52.0375,-177.3907,8.5,5.3
2020-07-12T04:20:23.080000Z,52.0826,-169.471,21.14,4.6
2020-07-08T01:07:02.618000Z,56.0188,-153.6197,3.3,5.1
2020-07-06T15:35:21.500000Z,53.4547,-160.5291,10.0,4.1
2020-07-05T08:53:35.087000Z,53.3659,-160.4307,10.0,5.5
2020-07-02T22:24:59.319000Z,53.7506,-161.1839,10.0,4.6
2020-06-25T09:24:26.307000Z,52.0755,-171.6027,63.07,4.5
2020-06-24T09:41:09.463000Z,52.0434,-174.0709,59.25,4.1
2020-06-19T03:08:33.403000Z,51.2383,-179.0788,41.08,5.2
2020-06-19T02:59:28.390000Z,51.1595,-179.0476,33.51,5.1
2020-06-19T02:29:34.870000Z,52.7006,-166.927,35.0,4.1
2020-06-16T21:59:07.511000Z,53.2567,-164.2428,10.0,4.0
2020-06-16T00:34:15.883000Z,53.917,-166.6692,11.36,4.1
2020-06-15T21:16:49.219000Z,53.9186,-166.8977,11.41,4.19
2020-06-13T19:02:08.788000Z,52.0166,-166.0238,10.0,4.8
2020-06-13T11:43:34.066000Z,51.2356,-178.3876,44.64,5.0
2020-06-12T04:48:49.070000Z,57.3254,-155.2038,49.1,4.4
2020-06-10T14:17:11.828000Z,51.6106,-175.3128,34.26,4.0
2020-06-09T10:45:06.907000Z,54.2147,-161.2227,32.98,4.2
2020-06-08T18:57:05.947000Z,56.0446,-153.7615,29.9,4.0
2020-06-05T13:47:44.978000Z,56.0295,-153.7995,25.0,4.8
2020-06-05T05:06:34.518000Z,53.8457,-164.1897,41.33,4.0
2020-05-30T04:09:06.455000Z,56.6661,-156.0925,53.6,4.1
2020-05-26T15:23:15.785000Z,63.0154,-150.7273,127.0,4.1
2020-05-23T08:52:05.144000Z,56.1084,-154.4359,9.3,4.4
2020-05-22T02:01:56.287000Z,54.6935,-161.4637,45.43,4.0
2020-05-20T23:02:58.133000Z,59.6432,-152.0766,78.7,4.0
2020-05-20T17:18:26.292000Z,54.6981,-156.8576,10.0,4.1
2020-05-20T17:13:22.504000Z,54.6173,-156.7715,8.5,4.7
2020-05-18T06:37:30.497000Z,51.4747,-173.502,28.33,4.5
2020-05-18T05:18:20.955000Z,56.2854,-159.0343,9.5,4.5
2020-05-17T19:09:34.572000Z,51.543,-175.2182,39.6,4.0
2020-05-17T05:26:29.801000Z,52.1016,-169.3508,10.0,4.8
2020-05-17T04:18:49.567000Z,57.1882,-155.0427,42.3,4.2
2020-05-16T19:23:33.655000Z,52.2036,-169.5036,10.0,4.5
2020-05-16T19:22:30.863000Z,51.9844,-169.3166,10.0,4.4
2020-05-16T16:06:53.917000Z,52.2566,-169.4484,46.79,4.4
2020-05-16T10:06:07.889000Z,52.0945,-169.3648,10.0,4.4
2020-05-15T06:51:24.791000Z,50.6415,-175.8798,20.61,4.5
2020-05-11T22:53:27.403000Z,51.7383,-179.6929,95.63,4.2
2020-05-11T05:54:01.528000Z,50.8215,-176.307,10.0,4.2
2020-05-09T14:02:04.130000Z,54.4039,-163.477,75.73,4.9
2020-04-27T04:13:26.174000Z,52.7406,-176.0667,223.58,4.8
2020-04-26T23:43:29.166000Z,53.2113,-167.6696,53.62,4.2
2020-04-26T04:20:27.606000Z,53.2068,-164.6024,35.0,4.1
2020-04-22T15:34:17.382000Z,55.9884,-153.3601,7.2,4.3
2020-04-20T23:16:20.514000Z,52.8355,-169.5242,29.7,4.7
2020-04-18T04:09:49.563000Z,56.0074,-153.403,6.2,4.4
2020-04-17T00:22:45.357000Z,55.9717,-153.3077,7.3,5.4
2020-04-09T07:43:25.237000Z,51.9796,-171.1627,53.71,4.1
2020-04-08T14:30:36.101000Z,51.371,-178.3784,32.66,4.0
2020-04-06T10:14:48.460000Z,51.2243,-179.9838,55.23,4.2
2020-04-01T09:32:46.581000Z,51.361,-178.3903,47.71,4.6
2020-03-30T08:21:14.730000Z,53.5564,-166.1006,87.62,4.7
2020-03-29T11:32:15.448000Z,52.6631,-168.0456,10.0,4.1
2020-03-24T07:11:14.066000Z,51.3059,-175.0864,10.0,4.1
2020-03-23T12:25:55.312000Z,51.9336,-177.7499,97.8,4.8
2020-03-17T14:30:26.720000Z,58.2415,-152.5497,44.8,4.0
2020-03-15T03:37:11.227000Z,53.4927,-165.3561,46.08,4.1
2020-03-13T22:54:35.225000Z,60.006,-152.85,112.3,4.0
2020-03-09T14:42:54.820000Z,53.8709,-163.1023,32.4,4.1
2020-03-07T16:16:00.331000Z,59.9354,-152.9212,83.9,4.3
2020-03-04T20:14:03.837000Z,50.9405,-179.7377,10.0,4.1
2020-03-03T22:56:04.295000Z,52.2192,-169.3467,39.75,4.1
2020-03-03T08:42:02.609000Z,51.1632,-179.8259,35.0,5.1
2020-03-02T12:51:41.804000Z,51.5358,-176.4236,48.27,4.0
2020-03-02T09:26:57.854000Z,51.6548,-177.2875,74.57,4.0
2020-03-02T00:31:16.028000Z,51.1334,-179.8506,24.44,5.7
2020-03-01T20:29:40.550000Z,53.141,-170.4406,147.97,4.8
2020-03-01T20:01:30.185000Z,60.3312,-153.4318,164.6,4.4
2020-03-01T14:11:11.511000Z,54.8926,-163.0703,98.66,4.5
2020-02-21T10:24:32.589000Z,50.8819,-179.3089,10.0,4.2
2020-02-21T10:20:14.460000Z,50.8347,-179.2666,10.0,5.2
2020-02-17T09:18:06.267000Z,57.5151,-156.0645,100.7,4.9
2020-02-17T08:34:56.738000Z,52.2751,-170.082,35.0,4.1
2020-02-17T03:33:14.845000Z,51.1425,-178.1609,35.0,4.6
2020-02-13T15:38:43.923000Z,51.1819,-174.9412,10.0,4.2
2020-02-13T15:30:45.927000Z,51.1298,-174.9356,20.99,4.1
2020-02-13T15:29:37.148000Z,51.1171,-174.9052,10.0,4.1
2020-02-13T15:26:25.672000Z,51.2698,-174.9744,22.65,5.0
2020-02-13T06:53:31.365000Z,51.2977,-175.121,22.08,4.5
2020-02-12T14:16:04.570000Z,58.8157,-154.489,117.7,4.5
2020-02-07T18:30:15.059000Z,51.6003,-171.195,17.36,4.1
2020-02-06T08:24:27.046000Z,54.3783,-161.3508,10.0,4.1
2020-02-03T04:49:09.350000Z,60.5804,-152.3621,93.5,4.3
2020-02-02T14:57:54.713000Z,58.2184,-155.9737,147.0,4.2
2020-01-30T15:00:39.302000Z,56.3044,-150.0358,10.0,4.2
2020-01-30T06:10:17.489000Z,50.9654,-179.8901,22.18,4.6
2020-01-28T16:41:43.419000Z,51.1947,-179.9178,35.0,5.4
2020-01-28T14:52:45.202000Z,60.2128,-153.561,177.9,4.4
2020-01-27T15:51:49.423000Z,51.1744,-179.8238,35.0,5.2
2020-01-26T23:49:36.582000Z,51.0771,-179.8838,35.0,4.4
2020-01-26T22:40:25.342000Z,50.9961,-179.8884,35.0,4.2
2020-01-26T22:33:39.449000Z,51.169,-179.9779,21.34,5.4
2020-01-26T22:33:39.427000Z,51.0946,-179.9388,35.0,5.4
2020-01-26T10:29:16.698000Z,51.1461,-179.8512,35.0,4.2
2020-01-26T09:27:37.313000Z,51.7372,-179.9921,16.73,4.0
2020-01-26T09:17:07.103000Z,50.9857,-179.8133,18.38,4.7
2020-01-26T09:14:05.165000Z,51.3181,-179.9194,39.5,5.1
2020-01-26T09:12:07.786000Z,51.1263,-179.8182,26.79,5.8
2020-01-26T09:10:04.263000Z,50.8791,-179.9482,10.0,4.1
2020-01-26T08:41:14.664000Z,50.9267,-179.8729,39.97,4.4
2020-01-26T08:11:57.754000Z,51.1471,-179.8459,29.05,4.8
2020-01-26T07:51:49.733000Z,50.9641,-179.9769,25.57,4.0
2020-01-26T07:24:06.947000Z,51.1464,-179.8674,30.63,5.3
2020-01-26T07:08:13.530000Z,50.9416,-179.8756,35.0,4.3
2020-01-26T06:40:50.941000Z,51.1175,-179.9072,23.1,5.0
2020-01-26T06:31:55.398000Z,51.1338,-179.8892,17.0,6.1
2020-01-26T04:29:30.235000Z,50.9566,-179.9092,10.0,4.0
2020-01-26T03:57:18.485000Z,51.0327,-179.9238,13.01,5.5
2020-01-24T13:00:49.544000Z,51.8235,-177.6971,10.0,4.0
2020-01-24T03:35:56.904000Z,51.8063,-177.9478,10.0,4.2
2020-01-24T03:30:50.778000Z,51.8949,-177.8049,10.0,4.0
2020-01-23T13:47:43.240000Z,50.314167,-178.616333,6.98,4.28
2020-01-23T11:06:39.926000Z,51.753,-177.8342,10.0,4.3
2020-01-23T06:45:36.060000Z,51.7409,-177.9188,10.0,4.2
2020-01-23T05:53:02.618000Z,51.9836,-177.855,10.0,6.2
2020-01-22T16:35:52.293000Z,50.8456,-179.8332,10.0,4.2
2020-01-22T13:09:09.273000Z,51.082,-179.8416,35.0,4.2
2020-01-22T06:22:28.391000Z,50.9327,-179.9075,33.64,4.0
2020-01-22T06:07:21.874000Z,51.003,-179.7953,47.84,4.3
2020-01-22T05:35:14.966000Z,51.076,-179.9685,32.13,4.0
2020-01-21T03:26:42.596000Z,51.7622,-177.9728,78.17,4.4
2020-01-20T22:07:54.486000Z,51.227,-178.122,35.0,4.1
2020-01-20T16:02:00.054000Z,51.6655,-175.2268,41.65,4.1
2020-01-18T12:12:37.303000Z,50.9689,-170.8676,10.0,4.0
2020-01-17T14:13:35.108000Z,51.7764,-175.2157,45.87,4.9
2020-01-13T03:07:01.797000Z,53.3803,-169.5221,104.13,4.4
2020-01-12T00:50:01.899000Z,52.9533,-173.1961,229.8,4.3
2020-01-09T02:28:33.774000Z,55.6081,-160.0563,90.3,4.0
2020-01-08T14:45:30.467000Z,53.1875,-166.8071,37.22,4.0
2020-01-05T04:59:53.918000Z,51.0261,-179.4373,27.15,4.8
2020-01-02T12:04:00.179000Z,51.1613,-179.35,35.0,4.8
2020-01-02T11:50:54.883000Z,51.1421,-179.3156,35.0,4.3
2020-01-02T08:54:32.689000Z,55.5434,-151.4277,10.65,4.8
2020-01-01T15:05:57.267000Z,51.2023,-178.1302,37.99,4.8
2020-01-01T03:20:28.279000Z,51.6564,-176.6892,53.64,4.6
